time,current,power
11.1398,1.067,4.1208
11.1400,1.0182,3.9222
11.1402,1.098,4.2404
11.1404,1.0374,3.9982
11.1406,1.0975,4.2275
11.1408,1.0068,3.8884
11.1410,1.0575,4.0798
11.1412,1.0909,4.1957
11.1414,1.1352,4.3707
11.1416,1.1821,4.5462
11.1418,1.3048,5.0181
11.1420,1.2238,4.7116
11.1422,1.127,4.3433
11.1424,1.0624,4.0946
11.1426,1.0524,4.0602
11.1428,1.0347,3.9877
11.1430,1.1247,4.3302
11.1432,1.1553,4.4618
11.1434,1.0302,3.9767
11.1436,1.0803,4.1569
11.1438,1.0985,4.2313
11.1440,1.1839,4.5533
11.1442,1.2798,4.9194
11.1444,1.2959,4.989
11.1446,1.2237,4.7111
11.1448,1.197,4.6158
11.1450,1.1001,4.2375
11.1452,1.1113,4.2876
11.1454,1.0795,4.1562
11.1456,1.1184,4.3081
11.1458,1.1121,4.2905
11.1460,1.1204,4.3202
11.1462,1.1105,4.2754
11.1464,1.226,4.7054
11.1466,1.4105,5.4192
11.1468,1.252,4.8153
11.1470,1.1834,4.5633
11.1472,1.1621,4.4742
11.1474,1.1707,4.5
11.1476,1.275,4.9089
11.1478,1.2414,4.7768
11.1480,1.2069,4.654
11.1482,1.1479,4.4147
11.1484,1.1725,4.5189
11.1486,1.2919,4.9454
11.1488,1.5937,6.1005
11.1490,1.7072,6.5113
11.1492,1.8303,6.9917
11.1494,1.8603,7.1211
11.1496,1.6769,6.409
11.1498,1.6163,6.1905
11.1500,1.6114,6.178
11.1502,1.6033,6.1375
11.1504,1.5729,6.024
11.1506,1.6268,6.2341
11.1508,1.6007,6.1339
11.1510,1.5797,6.047
11.1512,1.6266,6.2266
11.1514,1.7362,6.6357
11.1516,1.7915,6.8401
11.1518,1.7873,6.8526
11.1520,1.6631,6.3698
11.1522,1.6885,6.4501
11.1524,1.7077,6.5439
11.1526,1.6992,6.5044
11.1528,1.6952,6.4824
11.1530,1.6573,6.3574
11.1532,1.6101,6.1764
11.1534,1.6166,6.1882
11.1536,1.6718,6.413
11.1538,1.6818,6.4347
11.1540,1.7718,6.7649
11.1542,1.8599,7.1122
11.1544,1.7505,6.7081
11.1546,1.6737,6.4101
11.1548,1.6781,6.4305
11.1550,1.6277,6.2634
11.1552,1.3616,5.2476
11.1554,1.2187,4.7018
11.1556,1.1775,4.5427
11.1558,1.1515,4.4355
11.1560,1.2199,4.7041
11.1562,1.2052,4.6352
11.1564,1.3035,5.016
11.1566,1.3528,5.2083
11.1568,1.3041,5.0262
11.1570,1.1782,4.5456
11.1572,1.1258,4.3457
11.1574,1.1495,4.4347
11.1576,1.1636,4.4845
11.1578,1.1931,4.6005
11.1580,1.1931,4.6005
11.1582,1.1766,4.5346
11.1584,1.1691,4.5125
11.1586,1.1507,4.4372
11.1588,1.2234,4.7028
11.1590,1.3737,5.2779
11.1592,1.4207,5.4696
11.1594,1.3274,5.1106
11.1596,1.232,4.7455
11.1598,1.2012,4.632
11.1600,1.2146,4.6763
11.1602,1.2369,4.7646
11.1604,1.2661,4.8822
11.1606,1.2089,4.6568
11.1608,1.1895,4.5819
11.1610,1.2607,4.8562
11.1612,1.2795,4.9159
11.1614,1.3872,5.3353
11.1616,1.398,5.374
11.1618,1.3259,5.1075
11.1620,1.1785,4.5465
11.1622,1.1442,4.4096
11.1624,1.197,4.611
11.1626,1.2147,4.6841
11.1628,1.2071,4.652
11.1630,1.1786,4.5446
11.1632,1.1418,4.4051
11.1634,1.1669,4.4974
11.1636,1.1819,4.5575
11.1638,1.2391,4.7657
11.1640,1.3682,5.2538
11.1642,1.4213,5.472
11.1644,1.2929,4.9853
11.1646,1.1887,4.5814
11.1648,1.1926,4.5962
11.1650,1.2381,4.7694
11.1652,1.2175,4.6824
11.1654,1.2625,4.8633
11.1656,1.2348,4.7565
11.1658,1.1949,4.6029
11.1660,1.1826,4.5623
11.1662,1.1773,4.5304
11.1664,1.3154,5.0512
11.1666,1.3633,5.2434
11.1668,1.2142,4.6773
11.1670,1.174,4.5246
11.1672,1.2192,4.6964
11.1674,1.1954,4.6096
11.1676,1.1837,4.5618
11.1678,1.1791,4.5465
11.1680,1.1652,4.4837
11.1682,1.291,4.9679
11.1684,1.3102,5.0365
11.1686,1.3817,5.3056
11.1688,1.4612,5.6167
11.1690,1.4446,5.5558
11.1692,1.3204,5.0887
11.1694,1.2351,4.7624
11.1696,1.2032,4.6348
11.1698,1.1964,4.6134
11.1700,1.1951,4.6034
11.1702,1.2129,4.6696
11.1704,1.2021,4.633
11.1706,1.2378,4.7704
11.1708,1.2468,4.8002
11.1710,1.2509,4.8135
11.1712,1.3119,5.0484
11.1714,1.3408,5.1514
11.1716,1.357,5.2273
11.1718,1.2462,4.7979
11.1720,1.2629,4.8647
11.1722,1.2796,4.9266
11.1724,1.3009,5.006
11.1726,1.2775,4.921
11.1728,1.2542,4.8339
11.1730,1.2381,4.7619
11.1732,1.2672,4.8764
11.1734,1.3622,5.2255
11.1736,1.4831,5.6891
11.1738,1.4982,5.759
11.1740,1.3856,5.3319
11.1742,1.3061,5.0234
11.1744,1.3034,5.0233
11.1746,1.2359,4.7583
11.1748,1.2037,4.644
11.1750,1.1565,4.4666
11.1752,1.1496,4.4283
11.1754,1.2079,4.6554
11.1756,1.2197,4.7032
11.1758,1.2229,4.7033
11.1760,1.3253,5.0945
11.1762,1.3321,5.1234
11.1764,1.305,5.0269
11.1766,1.2221,4.7147
11.1768,1.137,4.3842
11.1770,1.1889,4.5771
11.1772,1.2056,4.6463
11.1774,1.1954,4.6096
11.1776,1.1195,4.3191
11.1778,1.0806,4.1756
11.1780,1.0888,4.1963
11.1782,1.1539,4.4473
11.1784,1.2069,4.6491
11.1786,1.2968,4.9877
11.1788,1.2871,4.9578
11.1790,1.1817,4.566
11.1792,1.0908,4.2083
11.1794,1.1148,4.2987
11.1796,1.1101,4.285
11.1798,1.0701,4.1285
11.1800,1.0928,4.2137
11.1802,1.1346,4.3751
11.1804,1.1174,4.3065
11.1806,1.1646,4.486
11.1808,1.1968,4.6029
11.1810,1.3105,5.0348
11.1812,1.3726,5.2791
11.1814,1.3299,5.1228
11.1816,1.1931,4.6005
11.1818,1.1225,4.3283
11.1820,1.1584,4.4645
11.1822,1.1775,4.538
11.1824,1.1409,4.3995
11.1826,1.1158,4.3026
11.1828,1.1369,4.3792
11.1830,1.1515,4.4355
11.1832,1.2317,4.7322
11.1834,1.3832,5.3058
11.1836,1.4547,5.592
11.1838,1.3458,5.1812
11.1840,1.2557,4.8295
11.1842,1.2394,4.7741
11.1844,1.2322,4.7415
11.1846,1.2568,4.8363
11.1848,1.2738,4.9093
11.1850,1.2302,4.7339
11.1852,1.2427,4.787
11.1854,1.2436,4.7854
11.1856,1.4312,5.4843
11.1858,1.5098,5.8008
11.1860,1.4947,5.7337
11.1862,1.436,5.5258
11.1864,1.2742,4.9107
11.1866,1.1577,4.457
11.1868,1.1951,4.5986
11.1870,1.1995,4.6253
11.1872,1.1678,4.4961
11.1874,1.1833,4.5533
11.1876,1.244,4.7868
11.1878,1.3193,5.0739
11.1880,1.304,5.0153
11.1882,1.3637,5.2339
11.1884,1.4413,5.5261
11.1886,1.4548,5.5953
11.1888,1.3314,5.1232
11.1890,1.3198,5.0837
11.1892,1.2312,4.7451
11.1894,1.2225,4.7019
11.1896,1.2666,4.8689
11.1898,1.2919,4.9712
11.1900,1.2741,4.8975
11.1902,1.3117,5.0448
11.1904,1.3495,5.1874
11.1906,1.3581,5.2125
11.1908,1.5148,5.8107
11.1910,1.5178,5.8221
11.1912,1.4321,5.5134
11.1914,1.3147,5.0589
11.1916,1.3002,5.0031
11.1918,1.3103,5.0448
11.1920,1.3113,5.0486
11.1922,1.3059,5.0198
11.1924,1.3474,5.182
11.1926,1.3513,5.1918
11.1928,1.368,5.256
11.1930,1.3635,5.2411
11.1932,1.4452,5.5466
11.1934,1.5367,5.8917
11.1936,1.5254,5.8637
11.1938,1.4,5.3816
11.1940,1.3271,5.1065
11.1942,1.3134,5.0567
11.1944,1.2721,4.8975
11.1946,1.2603,4.8547
11.1948,1.2798,4.9271
11.1950,1.2649,4.8673
11.1952,1.2727,4.8999
11.1954,1.2996,5.0059
11.1956,1.3003,4.9906
11.1958,1.448,5.5576
11.1960,1.5093,5.7958
11.1962,1.453,5.5882
11.1964,1.3202,5.0829
11.1966,1.2907,4.9664
11.1968,1.3409,5.1518
11.1970,1.3814,5.3185
11.1972,1.3324,5.1217
11.1974,1.3448,5.1639
11.1976,1.4443,5.5462
11.1978,1.4843,5.7027
11.1980,1.5312,5.8708
11.1982,1.6145,6.1898
11.1984,1.5847,6.0886
11.1986,1.4031,5.3963
11.1988,1.3945,5.3578
11.1990,1.4017,5.3882
11.1992,1.3659,5.2616
11.1994,1.3365,5.1374
11.1996,1.3678,5.2605
11.1998,1.3584,5.2271
11.2000,1.3913,5.3427
11.2002,1.3991,5.381
11.2004,1.3969,5.3613
11.2006,1.5745,6.0302
11.2008,1.6327,6.2596
11.2010,1.6174,6.2109
11.2012,1.4432,5.5477
11.2014,1.3989,5.3745
11.2016,1.4358,5.5306
11.2018,1.3034,5.0155
11.2020,1.3543,5.2113
11.2022,1.361,5.2344
11.2024,1.3994,5.382
11.2026,1.4279,5.4887
11.2028,1.3934,5.3563
11.2030,1.5117,5.7958
11.2032,1.57,6.0163
11.2034,1.6356,6.2808
11.2036,1.5164,5.8229
11.2038,1.4696,5.6461
11.2040,1.4806,5.6914
11.2042,1.4453,5.5529
11.2044,1.4317,5.5006
11.2046,1.4316,5.5115
11.2048,1.2634,4.8667
11.2050,1.2551,4.8347
11.2052,1.3247,5.1001
11.2054,1.3777,5.2959
11.2056,1.5051,5.7827
11.2058,1.4649,5.631
11.2060,1.2947,5.0003
11.2062,1.1531,4.4463
11.2064,1.1646,4.4907
11.2066,1.1765,4.5389
11.2068,1.2183,4.6955
11.2070,1.2707,4.8948
11.2072,1.232,4.748
11.2074,1.2379,4.7684
11.2076,1.3316,5.1215
11.2078,1.3527,5.2024
11.2080,1.3632,5.2456
11.2082,1.2827,4.9359
11.2084,1.3579,5.2306
11.2086,1.3193,5.0791
11.2088,1.3342,5.1395
11.2090,1.31,5.0591
11.2092,1.1335,4.3754
11.2094,1.1385,4.3854
11.2096,1.2466,4.8118
11.2098,1.1855,4.5714
11.2100,1.1634,4.4906
11.2102,1.1684,4.5055
11.2104,1.1697,4.4986
11.2106,1.3798,5.304
11.2108,1.47,5.6476
11.2110,1.4314,5.5053
11.2112,1.2976,5.0009
11.2114,1.263,4.8652
11.2116,1.2061,4.6555
11.2118,1.1496,4.4329
11.2120,1.1852,4.5652
11.2122,1.1795,4.5574
11.2124,1.0418,4.0254
11.2126,1.0717,4.1347
11.2128,1.2445,4.7862
11.2130,1.3693,5.2608
11.2132,1.407,5.4228
11.2134,1.1769,4.545
11.2136,1.0995,4.2417
11.2138,1.1216,4.325
11.2140,1.0842,4.1851
11.2142,1.0712,4.1371
11.2144,1.065,4.1132
11.2146,1.051,4.057
11.2148,1.0607,4.1007
11.2150,1.1401,4.3916
11.2152,1.2412,4.7664
11.2154,1.3256,5.1088
11.2156,1.2284,4.7317
11.2158,1.1323,4.3661
11.2160,1.0946,4.234
11.2162,0.9921,3.8335
11.2164,1.0016,3.8663
11.2166,1.0297,3.9789
11.2168,1.0361,4.0013
11.2170,1.0629,4.1029
11.2172,1.0591,4.086
11.2174,1.1128,4.2889
11.2176,1.1464,4.4136
11.2178,1.2424,4.7831
11.2180,1.3098,5.0324
11.2182,1.3682,5.2674
11.2184,1.2545,4.8348
11.2186,1.2037,4.6392
11.2188,1.1821,4.5485
11.2190,1.1823,4.559
11.2192,1.1771,4.5295
11.2194,1.2559,4.8426
11.2196,1.1535,4.4454
11.2198,1.1589,4.4687
11.2200,1.1907,4.589
11.2202,1.1985,4.6095
11.2204,1.3168,5.0643
11.2206,1.3284,5.1091
11.2208,1.232,4.7578
11.2210,1.0706,4.139
11.2212,0.9998,3.8612
11.2214,1.04,4.0103
11.2216,1.0732,4.1447
11.2218,1.0224,3.9528
11.2220,0.9888,3.8127
11.2222,1.0783,4.1557
11.2224,1.1335,4.3731
11.2226,1.0891,4.1929
11.2228,1.2861,4.9437
11.2230,1.4068,5.3909
11.2232,1.4948,5.7372
11.2234,1.3846,5.3281
11.2236,1.262,4.8665
11.2238,1.0835,4.1866
11.2240,1.0346,3.9914
11.2242,1.0436,4.0284
11.2244,1.0182,3.9344
11.2246,1.0094,3.8944
11.2248,1.0404,4.0076
11.2250,1.1595,4.4641
11.2252,1.3963,5.3617
11.2254,1.3314,5.1232
11.2256,1.32,5.0741
11.2258,1.3093,5.041
11.2260,1.2087,4.6607
11.2262,1.189,4.58
11.2264,1.2073,4.6482
11.2266,1.2151,4.6806
11.2268,1.1879,4.5781
11.2270,1.1829,4.5542
11.2272,1.1821,4.558
11.2274,1.121,4.3226
11.2276,1.1715,4.508
11.2278,1.2809,4.9211
11.2280,1.4051,5.3955
11.2282,1.1731,4.5166
11.2284,1.2094,4.6539
11.2286,1.2369,4.7621
11.2288,1.223,4.7063
11.2290,1.1832,4.5647
11.2292,1.1634,4.4789
11.2294,1.2027,4.6305
11.2296,1.2628,4.8567
11.2298,1.3149,5.0572
11.2300,1.291,4.9524
11.2302,1.4591,5.6057
11.2304,1.4764,5.6693
11.2306,1.3694,5.2722
11.2308,1.2362,4.7617
11.2310,1.186,4.5662
11.2312,1.1988,4.6153
11.2314,1.2234,4.7126
11.2316,1.2287,4.7331
11.2318,1.1693,4.5041
11.2320,1.1728,4.5152
11.2322,1.2404,4.7705
11.2324,1.2539,4.8274
11.2326,1.3063,5.0134
11.2328,1.4435,5.5371
11.2330,1.4361,5.5206
11.2332,1.3718,5.2758
11.2334,1.2905,4.9685
11.2336,1.2131,4.6779
11.2338,1.1556,4.4512
11.2340,1.2141,4.672
11.2342,1.2757,4.9088
11.2344,1.2718,4.8991
11.2346,1.252,4.8153
11.2348,1.2881,4.9564
11.2350,1.3384,5.1423
11.2352,1.456,5.5938
11.2354,1.3981,5.3856
11.2356,1.2666,4.8765
11.2358,1.1927,4.5919
11.2360,1.1829,4.5566
11.2362,1.1965,4.6091
11.2364,1.213,4.6774
11.2366,1.1265,4.3504
11.2368,1.0389,4.0102
11.2370,1.0045,3.8793
11.2372,1.028,3.9702
11.2374,1.0515,4.0484
11.2376,1.1677,4.4933
11.2378,1.2388,4.7668
11.2380,1.2026,4.6421
11.2382,1.0562,4.075
11.2384,1.0535,4.0624
11.2386,1.0675,4.1163
11.2388,1.1896,4.58
11.2390,1.1769,4.5356
11.2392,1.1413,4.4032
11.2394,1.0389,4.006
11.2396,1.0619,4.0991
11.2398,1.0784,4.1584
11.2400,1.1203,4.3085
11.2402,1.2533,4.8225
11.2404,1.2888,4.9567
11.2406,1.211,4.6673
11.2408,1.0976,4.239
11.2410,1.0714,4.1311
11.2412,1.0902,4.2015
11.2414,1.0951,4.225
11.2416,1.1245,4.336
11.2418,1.0969,4.2317
11.2420,1.0605,4.0891
11.2422,1.1209,4.3176
11.2424,1.0938,4.2066
11.2426,1.2062,4.6366
11.2428,1.342,5.1534
11.2430,1.3361,5.1493
11.2432,1.17,4.5093
11.2434,1.1383,4.3849
11.2436,1.1112,4.2871
11.2438,1.082,4.1744
11.2440,1.0267,3.9649
11.2442,0.9977,3.851
11.2444,1.001,3.8619
11.2446,0.9963,3.8478
11.2448,1.0406,4.0044
11.2450,1.176,4.5276
11.2452,1.2107,4.6683
11.2454,1.0842,4.183
11.2456,0.9902,3.8243
11.2458,1.014,3.9121
11.2460,1.0797,4.1567
11.2462,1.1241,4.3323
11.2464,1.1423,4.3933
11.2466,1.2107,4.6562
11.2468,1.2041,4.6382
11.2470,1.1864,4.5676
11.2472,1.1728,4.5081
11.2474,1.2648,4.8668
11.2476,1.3102,5.0365
11.2478,1.2874,4.954
11.2480,1.1578,4.4644
11.2482,1.0624,4.0989
11.2484,1.0697,4.1249
11.2486,0.9884,3.8132
11.2488,0.9633,3.722
11.2490,0.9573,3.699
11.2492,0.9126,3.5245
11.2494,0.9494,3.6684
11.2496,0.9569,3.6938
11.2498,0.9921,3.8236
11.2500,1.1201,4.3125
11.2502,1.1482,4.4254
11.2504,1.0688,4.119
11.2506,1.0782,4.1596
11.2508,0.9651,3.7234
11.2510,0.9479,3.6608
11.2512,0.953,3.6785
11.2514,0.9441,3.646
11.2516,0.9385,3.6226
11.2518,0.9551,3.6809
11.2520,1.0034,3.871
11.2522,1.0358,3.9879
11.2524,1.1143,4.2901
11.2526,1.1646,4.4837
11.2528,1.1473,4.4215
11.2530,1.0304,3.9752
11.2532,0.9796,3.7832
11.2534,0.9681,3.7349
11.2536,0.9164,3.5356
11.2538,0.9208,3.5579
11.2540,0.9275,3.5819
11.2542,0.9582,3.6928
11.2544,1.0281,3.9624
11.2546,1.0821,4.1748
11.2548,1.0931,4.1999
11.2550,1.2292,4.7301
11.2552,1.1807,4.5504
11.2554,1.0562,4.0708
11.2556,0.9917,3.8261
11.2558,1.0182,3.9263
11.2560,1.07,4.1216
11.2562,1.0772,4.1514
11.2564,1.0748,4.1424
11.2566,1.0439,4.0231
11.2568,1.0561,4.0661
11.2570,1.0899,4.2028
11.2572,1.095,4.2114
11.2574,1.2351,4.7426
11.2576,1.2822,4.9289
11.2578,1.2482,4.803
11.2580,1.1369,4.3746
11.2582,1.1053,4.2575
11.2584,1.1031,4.2512
11.2586,1.081,4.1684
11.2588,1.0269,3.9577
11.2590,1.0278,3.9651
11.2592,0.9546,3.6847
11.2594,0.9557,3.6871
11.2596,0.9729,3.7515
11.2598,1.0211,3.9271
11.2600,1.1652,4.4861
11.2602,1.1818,4.5547
11.2604,1.0759,4.1488
11.2606,0.9533,3.6799
11.2608,0.9581,3.6962
11.2610,0.9785,3.7711
11.2612,0.9848,3.7974
11.2614,0.992,3.8251
11.2616,0.9686,3.7348
11.2618,0.9852,3.7968
11.2620,1.0228,3.944
11.2622,1.0171,3.9118
11.2624,1.1539,4.4288
11.2626,1.3645,5.2286
11.2628,1.3725,5.2731
11.2630,1.1954,4.6024
11.2632,1.0969,4.2251
11.2634,1.0627,4.0935
11.2636,1.0524,4.0602
11.2638,1.0356,3.9931
11.2640,1.0618,4.0901
11.2642,1.0387,3.9968
11.2644,1.1227,4.327
11.2646,1.0663,4.0924
11.2648,1.3017,5.001
11.2650,1.2042,4.6387
11.2652,1.1551,4.4516
11.2654,1.0427,4.0188
11.2656,0.9846,3.7984
11.2658,0.9873,3.805
11.2660,0.9831,3.7907
11.2662,1.0016,3.8623
11.2664,1.0275,3.9539
11.2666,1.1173,4.3016
11.2668,1.1461,4.4058
11.2670,1.257,4.8268
11.2672,1.2677,4.8631
11.2674,1.3771,5.2852
11.2676,1.4208,5.4388
11.2678,1.4178,5.4416
11.2680,1.2908,4.9643
11.2682,1.2224,4.7014
11.2684,1.2041,4.6285
11.2686,1.2213,4.702
11.2688,1.1741,4.5181
11.2690,1.1413,4.3895
11.2692,1.1094,4.2733
11.2694,1.1314,4.3559
11.2696,1.1489,4.4208
11.2698,1.1652,4.4791
11.2700,1.2705,4.8837
11.2702,1.2462,4.7954
11.2704,1.1185,4.3063
11.2706,1.082,4.1679
11.2708,1.1256,4.3245
11.2710,1.2027,4.6281
11.2712,1.1839,4.5557
11.2714,1.1641,4.4818
11.2716,1.133,4.3644
11.2718,1.1385,4.3808
11.2720,1.1705,4.5042
11.2722,1.2098,4.6432
11.2724,1.3155,5.0438
11.2726,1.3892,5.3318
11.2728,1.3355,5.1336
11.2730,1.2197,4.6885
11.2732,1.2088,4.6539
11.2734,1.1905,4.5786
11.2736,1.165,4.4828
11.2738,1.1731,4.5142
11.2740,1.1932,4.5819
11.2742,1.2121,4.6643
11.2744,1.2291,4.7222
11.2746,1.348,5.1709
11.2748,1.447,5.548
11.2750,1.422,5.4578
11.2752,1.2968,4.9877
11.2754,1.225,4.7139
11.2756,1.1994,4.6081
11.2758,1.1991,4.6167
11.2760,1.2172,4.6839
11.2762,1.1934,4.59
11.2764,1.1798,4.5353
11.2766,1.1799,4.5381
11.2768,1.2045,4.6324
11.2770,1.2213,4.6849
11.2772,1.3217,5.0755
11.2774,1.3606,5.2193
11.2776,1.3467,5.1796
11.2778,1.2017,4.6291
11.2780,1.1639,4.4808
11.2782,1.14,4.3843
11.2784,1.1392,4.3882
11.2786,1.1709,4.5033
11.2788,1.1873,4.5662
11.2790,1.1511,4.4363
11.2792,1.1577,4.4547
11.2794,1.1896,4.5752
11.2796,1.2346,4.7407
11.2798,1.3747,5.2707
11.2800,1.3974,5.366
11.2802,1.256,4.8305
11.2804,1.2209,4.7006
11.2806,1.1858,4.5628
11.2808,1.1646,4.486
11.2810,1.1533,4.4426
11.2812,1.1512,4.4345
11.2814,1.1302,4.3534
11.2816,1.1278,4.3398
11.2818,1.1787,4.5286
11.2820,1.1865,4.561
11.2822,1.2991,4.9884
11.2824,1.3597,5.2187
11.2826,1.3412,5.1608
11.2828,1.1856,4.5647
11.2830,1.1349,4.3715
11.2832,1.1501,4.4302
11.2834,1.1561,4.4462
11.2836,1.1848,4.5567
11.2838,1.2083,4.6544
11.2840,1.1536,4.4413
11.2842,1.1417,4.3955
11.2844,1.1715,4.5174
11.2846,1.1677,4.4909
11.2848,1.2256,4.7138
11.2850,1.2573,4.8408
11.2852,1.1122,4.2887
11.2854,1.0394,4.01
11.2856,1.038,4.0006
11.2858,1.1305,4.3549
11.2860,1.1061,4.2675
11.2862,1.0622,4.0916
11.2864,1.061,4.0889
11.2866,1.082,4.17
11.2868,1.0815,4.1638
11.2870,1.0954,4.215
11.2872,1.2479,4.7946
11.2874,1.3352,5.1273
11.2876,1.2473,4.8046
11.2878,1.1109,4.2812
11.2880,1.0554,4.0674
11.2882,1.0372,4.0035
11.2884,1.025,3.9526
11.2886,1.0333,3.9846
11.2888,1.0426,4.0224
11.2890,1.0683,4.1128
11.2892,1.1288,4.3482
11.2894,1.1175,4.3048
11.2896,1.1491,4.4149
11.2898,1.2369,4.7572
11.2900,1.2396,4.7751
11.2902,1.1029,4.2529
11.2904,1.0414,4.0198
11.2906,1.0353,3.9922
11.2908,1.0536,4.0608
11.2910,1.1304,4.3453
11.2912,1.176,4.5252
11.2914,1.1853,4.5586
11.2916,1.2375,4.7521
11.2918,1.2499,4.8122
11.2920,1.2234,4.693
11.2922,1.3957,5.3537
11.2924,1.4452,5.5524
11.2926,1.3315,5.1157
11.2928,1.2531,4.8195
11.2930,1.2534,4.818
11.2932,1.2989,4.9906
11.2934,1.2556,4.8341
11.2936,1.2204,4.6938
11.2938,1.2384,4.7629
11.2940,1.1818,4.55
11.2942,1.262,4.8538
11.2944,1.3241,5.0765
11.2946,1.3897,5.3282
11.2948,1.422,5.4663
11.2950,1.2712,4.8967
11.2952,1.1277,4.3439
11.2954,1.1286,4.3472
11.2956,1.1611,4.4703
11.2958,1.1864,4.5605
11.2960,1.1551,4.447
11.2962,1.1188,4.3118
11.2964,1.1463,4.4108
11.2966,1.1695,4.5051
11.2968,1.1561,4.4415
11.2970,1.298,4.9842
11.2972,1.3725,5.2677
11.2974,1.374,5.2816
11.2976,1.2399,4.7686
11.2978,1.1959,4.6019
11.2980,1.1689,4.5027
11.2982,1.1752,4.527
11.2984,1.1754,4.5228
11.2986,1.1816,4.5514
11.2988,1.1866,4.5686
11.2990,1.2217,4.6961
11.2992,1.2404,4.7705
11.2994,1.3206,5.0659
11.2996,1.423,5.4616
11.2998,1.4061,5.4049
11.3000,1.2987,4.9948
11.3002,1.2196,4.6954
11.3004,1.1934,4.59
11.3006,1.2055,4.6386
11.3008,1.2087,4.6558
11.3010,1.1721,4.5151
11.3012,1.1423,4.4002
11.3014,1.1615,4.4741
11.3016,1.1635,4.4747
11.3018,1.1954,4.5976
11.3020,1.2929,4.9621
11.3022,1.3834,5.3039
11.3024,1.3451,5.1761
11.3026,1.212,4.6736
11.3028,1.0271,3.9668
11.3030,1.0101,3.8988
11.3032,1.0218,3.9381
11.3034,1.0352,3.9938
11.3036,1.0257,3.957
11.3038,1.0215,3.9346
11.3040,1.0645,4.1049
11.3042,1.0577,4.0553
11.3044,1.3537,5.2008
11.3046,1.2643,4.8649
11.3048,1.2212,4.704
11.3050,1.1289,4.3509
11.3052,1.0424,4.0215
11.3054,1.013,3.9042
11.3056,1.0227,3.9455
11.3058,0.9989,3.8538
11.3060,0.9995,3.8542
11.3062,1.0189,3.9287
11.3064,1.0445,4.0233
11.3066,1.0882,4.1917
11.3068,1.1458,4.3998
11.3070,1.3146,5.0505
11.3072,1.3599,5.2273
11.3074,1.2899,4.9636
11.3076,1.2034,4.6329
11.3078,1.1548,4.4506
11.3080,1.1501,4.4233
11.3082,1.1543,4.4464
11.3084,1.1733,4.5147
11.3086,1.1703,4.5056
11.3088,1.1054,4.2602
11.3090,1.1271,4.3438
11.3092,1.1085,4.2699
11.3094,1.1697,4.4962
11.3096,1.281,4.9216
11.3098,1.2939,4.9788
11.3100,1.183,4.5547
11.3102,1.203,4.6243
11.3104,1.2183,4.6882
11.3106,1.2727,4.8872
11.3108,1.2765,4.9044
11.3110,1.2608,4.8516
11.3112,1.2325,4.74
11.3114,1.2669,4.8673
11.3116,1.3217,5.0755
11.3118,1.396,5.344
11.3120,1.4931,5.7216
11.3122,1.4728,5.6467
11.3124,1.423,5.4729
11.3126,1.258,4.8381
11.3128,1.217,4.6829
11.3130,1.2234,4.7052
11.3132,1.2063,4.6419
11.3134,1.2185,4.6862
11.3136,1.2199,4.6919
11.3138,1.2266,4.7225
11.3140,1.2249,4.711
11.3142,1.2234,4.7052
11.3144,1.2721,4.8848
11.3146,1.3806,5.2986
11.3148,1.3477,5.1807
11.3150,1.2004,4.6359
11.3152,1.0394,4.0038
11.3154,1.1417,4.3932
11.3156,1.1884,4.5752
11.3158,1.2074,4.6414
11.3160,1.1885,4.5781
11.3162,1.1511,4.4317
11.3164,1.2117,4.6576
11.3166,1.2619,4.8534
11.3168,1.2868,4.9388
11.3170,1.4155,5.4269
11.3172,1.4426,5.5367
11.3174,1.4099,5.4253
11.3176,1.2483,4.8035
11.3178,1.2076,4.6443
11.3180,1.2358,4.7529
11.3182,1.2003,4.6186
11.3184,1.1921,4.5943
11.3186,1.15,4.4251
11.3188,1.1728,4.5128
11.3190,1.2289,4.7311
11.3192,1.2353,4.7485
11.3194,1.2687,4.877
11.3196,1.3162,5.0593
11.3198,1.3355,5.1389
11.3200,1.2232,4.7116
11.3202,1.1833,4.5557
11.3204,1.2467,4.7948
11.3206,1.2518,4.8168
11.3208,1.2578,4.8376
11.3210,1.2292,4.7301
11.3212,1.2014,4.6229
11.3214,1.2503,4.8111
11.3216,1.2244,4.7164
11.3218,1.2207,4.6948
11.3220,1.3019,4.9968
11.3222,1.3719,5.2708
11.3224,1.311,5.0419
11.3226,1.2233,4.7023
11.3228,1.2461,4.7949
11.3230,1.1871,4.5728
11.3232,1.1235,4.3299
11.3234,1.16,4.473
11.3236,1.1192,4.311
11.3238,1.1367,4.3787
11.3240,1.1398,4.3929
11.3242,1.0834,4.1731
11.3244,1.2001,4.6181
11.3246,1.2055,4.641
11.3248,1.2014,4.6301
11.3250,1.0979,4.2355
11.3252,0.9927,3.8299
11.3254,0.9947,3.8396
11.3256,1.0051,3.8757
11.3258,0.9426,3.6402
11.3260,1.0137,3.9026
11.3262,1.0639,4.1046
11.3264,1.0816,4.1686
11.3266,1.1539,4.4427
11.3268,1.17,4.4953
11.3270,1.3141,5.0539
11.3272,1.2829,4.9313
11.3274,1.2478,4.7991
11.3276,1.2186,4.6964
11.3278,1.1458,4.4135
11.3280,1.098,4.236
11.3282,1.0771,4.1531
11.3284,1.1023,4.2483
